Longitude,Latitude,Field,Data,Crop,Altitude(m),Yield mass (tonne/ha)
-51.03969905,-22.67369431,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.33,2.6189999999999998
-51.03970269,-22.67373094,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.23,2.767
-51.03971238,-22.67376098,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.17,2.93
-51.0397114,-22.67378939,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.76,3.4589999999999996
-51.03971914,-22.6738293,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.54,2.708
-51.03971849,-22.6738595,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.2,2.966
-51.03971738,-22.67388931,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.24,3.1039999999999996
-51.03971666,-22.67391925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.89,3.335
-51.03971816,-22.67395783,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.33,3.577
-51.03971658,-22.673991100000002,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.14,3.1239999999999997
-51.03971738,-22.67402431,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.28,2.733
-51.03972049,-22.67405293,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.37,3.109
-51.03972572,-22.67409311,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.08,2.9939999999999998
-51.03972507,-22.67412444,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.34,2.983
-51.03972738,-22.67415311,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.09,3.111
-51.03972261,-22.67418098,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.9,3.391
-51.03971261,-22.67421595,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.65,2.747
-51.03971296,-22.67424623,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.7,2.8480000000000003
-51.03971238,-22.67428265,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.44,3.1510000000000002
-51.03971306,-22.67430773,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.14,2.949
-51.03971081,-22.67433763,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.44,3.12
-51.03970166,-22.67437425,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.38,3.21
-51.039696500000005,-22.67440283,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.95,3.095
-51.03969928,-22.67443265,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.78,3.388
-51.039695,-22.67446591,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.94,3.05
-51.03968833,-22.67449925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.6,3.234
-51.03968436,-22.67453261,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.25,3.418
-51.03968,-22.67457091,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.39,3.5860000000000003
-51.03967349,-22.67459783,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.54,3.3280000000000003
-51.03966594,-22.67462811,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.89,3.052
-51.03964833,-22.67465758,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.88,3.0380000000000003
-51.03964158,-22.67468777,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.99,3.852
-51.03964096,-22.67472634,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.23,3.5810000000000004
-51.03963999,-22.67476425,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.53,2.909
-51.03963159,-22.67479676,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.74,2.985
-51.03962349,-22.67482283,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.88,3.3369999999999997
-51.03961135,-22.67484997,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.26,2.67
-51.03959849,-22.67487617,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.38,3.332
-51.03958637,-22.6749079,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.97,3.469
-51.03957354,-22.67494027,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,2.97
-51.03955922,-22.6749641,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.89,3.443
-51.03953338,-22.67499163,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.24,2.99
-51.03951999,-22.67501425,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.45,3.208
-51.03951089,-22.67503577,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.99,2.524
-51.03949731,-22.67504736,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.24,5.5920000000000005
-51.03949261,-22.67505477,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.69,2.165
-51.03947666,-22.67509091,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.79,2.7969999999999997
-51.03946049,-22.67511793,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.01,2.93
-51.03944594,-22.67514477,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.69,3.055
-51.03942213,-22.67517544,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.99,3.0380000000000003
-51.03940129,-22.67520614,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.93,3.023
-51.03938053,-22.67523549,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.79,2.9939999999999998
-51.03935842,-22.67526519,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.76,3.051
-51.03933927,-22.67529311,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.8,3.264
-51.03931879,-22.67532877,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.29,3.466
-51.03929922,-22.67535744,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.49,3.15
-51.03927094,-22.67538144,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.84,3.3739999999999997
-51.03924715,-22.67541127,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.25,3.142
-51.03922255,-22.6754341,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.89,3.015
-51.03918731,-22.67546091,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.93,2.969
-51.03915922,-22.675484100000002,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.6,3.012
-51.03912898,-22.67550591,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.69,3.282
-51.03909422,-22.67553077,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.84,2.739
-51.03906381,-22.67555059,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.94,2.674
-51.03902171,-22.67558329,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.64,3.658
-51.03939341,-22.67554222,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.64,3.185
-51.03941577,-22.67551089,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.79,2.8710000000000004
-51.03943537,-22.67548385,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.85,3.72
-51.03945453,-22.67545455,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.89,3.58
-51.03946826,-22.6754451,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.05,3.3989999999999996
-51.03946905,-22.67545355,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.26,2.92
-51.03949198,-22.67542836,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.76,3.009
-51.03951744,-22.67539755,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.88,3.54
-51.03954984,-22.67537155,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.58,3.5980000000000003
-51.039578399999996,-22.67535656,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.49,3.2439999999999998
-51.03960463,-22.67533129,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.44,4.603
-51.03962553,-22.67530398,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.71,4.487
-51.03965452,-22.67527773,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.62,3.042
-51.03968136,-22.67525802,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.13,3.67
-51.03971016,-22.67523529,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.17,3.615
-51.03973081,-22.67520403,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.24,4.118
-51.03975446,-22.67516784,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.12,4.4030000000000005
-51.03977183,-22.67514695,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.99,4.3069999999999995
-51.03979463,-22.67511795,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.52,4.421
-51.03980928,-22.67508901,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.14,4.5089999999999995
-51.03981595,-22.67505404,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.05,3.537
-51.03982755,-22.67503194,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.29,3.471
-51.03984244,-22.67500422,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.19,3.159
-51.03985333,-22.67496741,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.4,3.263
-51.03984958,-22.67493063,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.54,3.1839999999999997
-51.03985446,-22.67489898,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.77,3.239
-51.03986284,-22.67486539,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.84,3.346
-51.03987261,-22.67482571,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.0,3.215
-51.03986666,-22.67479074,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.14,3.2
-51.03987,-22.67475241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.21,3.405
-51.03987166,-22.67472241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.25,3.201
-51.03987499,-22.67468241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.36,3.763
-51.0398722,-22.67465565,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,5.364
-51.03987444,-22.67464333,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.84,3.109
-51.03987483,-22.67461382,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.07,2.9210000000000003
-51.03987414,-22.67458069,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.94,3.654
-51.03986825,-22.67454555,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.19,4.332
-51.03985999,-22.67451241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.04,4.316
-51.03985341,-22.67447555,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.79,4.063
-51.03985071,-22.67444071,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.88,4.897
-51.03984658,-22.67440722,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.84,5.609
-51.03984333,-22.67436908,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.74,5.688
-51.03983571,-22.67433234,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.81,5.305
-51.03983166,-22.67430074,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,4.093
-51.03982349,-22.67426049,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.94,4.277
-51.03981499,-22.67422241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.91,4.243
-51.03980477,-22.67418498,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.88,5.399
-51.039801399999995,-22.6741506,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,4.51
-51.03979833,-22.67411241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.04,4.766
-51.03979751,-22.67407403,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.94,5.999
-51.03979236,-22.67403031,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.85,4.362
-51.03979057,-22.67398239,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.27,4.1930000000000005
-51.03978442,-22.67393572,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.27,3.719
-51.039784999999995,-22.67388574,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.24,5.928
-51.0397889,-22.67384405,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.34,8.025
-51.03978016,-22.67380716,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.34,4.019
-51.03976833,-22.67375908,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.28,2.655
-51.03975521,-22.67370972,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.01,2.211
-51.03975215,-22.67426293,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.81,5.303999999999999
-51.03975281,-22.67430927,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.05,5.096
-51.03975708,-22.67435603,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.3,5.239
-51.03975666,-22.67439925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.63,3.157
-51.03976215,-22.67444321,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.01,3.4619999999999997
-51.03976859,-22.67447773,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.4,3.1310000000000002
-51.03976946,-22.67451267,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.81,3.182
-51.03975801,-22.674543300000003,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.7,3.335
-51.03974992,-22.67457777,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.99,3.713
-51.03974499,-22.67461258,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,3.9219999999999997
-51.03973306,-22.67465106,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.64,3.5439999999999996
-51.03972914,-22.67469096,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.49,3.103
-51.03972057,-22.67473594,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.07,3.065
-51.03970992,-22.67476944,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.75,3.4330000000000003
-51.03969349,-22.6748045,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.34,4.232
-51.03968404,-22.67483928,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.71,4.306
-51.0396764,-22.67487606,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.92,3.773
-51.03966248,-22.67490596,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.74,3.4330000000000003
-51.03964682,-22.67493677,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.64,3.87
-51.03963562,-22.67496798,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.49,4.037
-51.03961493,-22.67499676,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.74,4.192
-51.03959801,-22.6750233,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.56,4.135
-51.03958581,-22.67506096,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,382.69,3.574
-51.03957703,-22.67509537,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.24,3.287
-51.03955427,-22.67513311,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.48,2.8360000000000003
-51.03953922,-22.6751641,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.87,3.258
-51.03952427,-22.67519311,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.47,3.199
-51.03949922,-22.6752241,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.05,3.11
-51.03947826,-22.6752551,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.34,2.984
-51.03945493,-22.675285100000004,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.24,2.915
-51.03942547,-22.67530726,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.74,3.467
-51.03939659,-22.67532843,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.74,3.342
-51.03937509,-22.67535853,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.62,4.381
-51.03934957,-22.67539491,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.08,4.1339999999999995
-51.0393247,-22.67542123,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.6,3.883
-51.03929379,-22.67545044,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.49,3.918
-51.03926379,-22.675482100000004,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.44,3.237
-51.03923644,-22.67551835,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.73,2.8989999999999996
-51.03920033,-22.67555036,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.84,2.9410000000000003
-51.03925849,-22.67562695,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.37,0.987
-51.03933198,-22.67554169,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.21,3.7880000000000003
-51.0393691,-22.67549589,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.44,2.6689999999999996
-51.03940157,-22.6754598,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.74,3.5
-51.03943275,-22.67541947,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.91,4.447
-51.03946478,-22.67537972,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.07,3.147
-51.03949608,-22.6753378,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.11,3.818
-51.03952775,-22.67529947,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.57,3.477
-51.03955463,-22.67526795,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.78,4.043
-51.03958042,-22.67523508,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.9,3.6630000000000003
-51.039604100000005,-22.67520589,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.1,3.4989999999999997
-51.0396334,-22.67517851,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.08,2.9419999999999997
-51.03966204,-22.67515218,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.84,3.287
-51.03968604,-22.67511867,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.99,3.072
-51.0397091,-22.67508589,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.2,2.772
-51.03972962,-22.67505043,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.3,3.04
-51.03974709,-22.67501675,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.6,3.035
-51.03976629,-22.67498043,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.9,3.4960000000000004
-51.03977761,-22.67494571,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.1,3.2260000000000004
-51.03978166,-22.67490741,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.24,3.509
-51.03978333,-22.67487574,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.29,3.6889999999999996
-51.03978414,-22.67483903,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.54,3.1889999999999996
-51.03978674,-22.67480389,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.39,2.95
-51.03979603,-22.67475905,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.66,3.2760000000000002
-51.03980374,-22.67471729,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.84,3.467
-51.03981333,-22.6746672,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.97,2.65
-51.03981928,-22.67462571,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,388.14,2.779
-51.03981537,-22.67458543,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,388.14,3.3680000000000003
-51.0397092,-22.67490097,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,388.27,4.922
-51.03969195,-22.67496953,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.96,3.242
-51.0396678,-22.67502653,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.74,2.8810000000000002
-51.03963946,-22.67508153,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.6,3.2260000000000004
-51.03961485,-22.67513442,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,387.47,5.559
-51.03995493,-22.671310100000003,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.64,0.6659999999999999
-51.03993395,-22.67134132,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.69,0.585
-51.03992261,-22.67137144,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.89,1.331
-51.03989898,-22.67139257,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.34,1.625
-51.03988755,-22.6714141,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.26,2.5469999999999997
-51.03985755,-22.671444100000002,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.87,1.714
-51.03983715,-22.6714696,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.23,1.44
-51.03981558,-22.67150219,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.61,0.938
-51.03979927,-22.67154644,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.49,1.671
-51.03978404,-22.67158095,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.91,2.819
-51.03978071,-22.67161598,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.08,2.844
-51.03977076,-22.67163641,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.4,3.032
-51.03977166,-22.67165925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.44,3.838
-51.03977666,-22.67168425,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.17,3.395
-51.03978117,-22.67170793,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.74,3.4730000000000003
-51.03978999,-22.67173758,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.99,3.3810000000000002
-51.03979738,-22.67176431,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.08,3.2489999999999997
-51.03980166,-22.67178925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.1,2.58
-51.03979886,-22.67181434,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.51,3.403
-51.03980173,-22.67184281,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.43,3.092
-51.03979963,-22.67187037,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.53,3.033
-51.03980053,-22.67190267,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.1,3.049
-51.03980085,-22.67193096,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.44,3.075
-51.03980549,-22.6719596,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.63,3.181
-51.0398093,-22.67199468,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.64,3.264
-51.03981333,-22.67202258,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.19,2.701
-51.03981769,-22.67205761,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.88,2.931
-51.03982452,-22.67208726,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.89,3.008
-51.03983,-22.67211925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.24,2.693
-51.03983571,-22.67215598,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.08,3.056
-51.03983886,-22.67218101,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.14,3.515
-51.03984166,-22.67220758,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.13,3.071
-51.03984499,-22.67223925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.09,3.344
-51.039854999999996,-22.67226591,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,383.74,2.966
-51.03985666,-22.67230425,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.4,3.085
-51.03986531,-22.67233663,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.84,2.765
-51.03987864,-22.67236497,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,384.98,2.952
-51.03988877,-22.67239786,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.07,2.7489999999999997
-51.039892200000004,-22.67242434,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.04,3.037
-51.03989483,-22.6724545,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.6,2.378
-51.03990833,-22.67248758,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,385.79,3.0439999999999996
-51.03992031,-22.67252163,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.28,2.634
-51.03992666,-22.67255091,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.74,2.87
-51.03992999,-22.67257758,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.44,3.135
-51.03993666,-22.67261258,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.49,2.9189999999999996
-51.03993473,-22.67264273,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.38,3.13
-51.039936499999996,-22.67266117,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.62,3.037
-51.03993761,-22.67269095,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.14,2.9819999999999998
-51.03994007,-22.672726100000002,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.75,2.6660000000000004
-51.0399484,-22.6727551,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.89,2.687
-51.039962700000004,-22.67278465,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.82,2.57
-51.03997166,-22.67281925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.49,2.931
-51.03997617,-22.6728446,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.54,2.718
-51.03998531,-22.67287163,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.7,3.2689999999999997
-51.03998833,-22.67289925,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.56,3.4139999999999997
-51.03999674,-22.67292777,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.55,3.5980000000000003
-51.03999666,-22.67295258,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.97,2.887
-51.04000483,-22.67298617,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.77,3.0780000000000003
-51.04001698,-22.67301663,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.44,2.245
-51.04002999,-22.67304091,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.38,3.117
-51.040034999999996,-22.67307591,TALHAO 6,17/03/04-14:04:12 (2008711523),SOJA,386.44,3.2880000000000003
